Date,StockCode,Quantity,Revenue,Transactions
2011-03-08,22467,12,30.599999999999998,2
2011-03-09,22467,12,30.599999999999998,3
2011-03-10,22467,1,4.96,1
2011-03-13,22467,2,5.1,1
2011-03-14,22467,54,113.4,2
2011-03-15,22467,48,108.61000000000001,4
2011-03-16,22467,6,15.299999999999999,1
2011-03-17,22467,186,400.53000000000003,5
2011-03-18,22467,13,33.15,2
2011-03-20,22467,26,66.3,5
2011-03-22,22467,26,71.11999999999999,5
2011-03-23,22467,38,90.92,5
2011-03-24,22467,5,12.75,2
2011-03-25,22467,44,96.0,3
2011-03-28,22467,14,38.11,4
2011-03-29,22467,14,40.519999999999996,4
2011-03-30,22467,42,90.9,2
2011-03-31,22467,38,85.52000000000001,2
2011-04-03,22467,4,10.2,1
2011-04-04,22467,36,91.8,5
2011-04-06,22467,57,129.15,3
2011-04-08,22467,42,90.9,2
2011-04-11,22467,36,91.8,2
2011-04-12,22467,96,228.6,4
2011-04-13,22467,36,91.8,1
2011-04-14,22467,22,56.1,4
2011-04-15,22467,5,24.8,2
2011-04-17,22467,7,17.849999999999998,1
2011-04-18,22467,32,93.64999999999999,10
2011-04-19,22467,56,191.0,3
2011-04-21,22467,37,80.56,2
2011-04-27,22467,12,30.599999999999998,1
2011-05-09,22467,1,2.55,1
2011-05-10,22467,2,9.92,1
2011-05-13,22467,1,2.55,1
2011-05-15,22467,4,10.2,2
2011-05-16,22467,36,75.60000000000001,1
2011-05-17,22467,7,17.849999999999998,1
2011-05-18,22467,72,151.20000000000002,2
2011-05-19,22467,54,116.10000000000001,2
2011-05-20,22467,4,12.61,2
2011-05-22,22467,18,45.9,3
2011-05-23,22467,6,15.299999999999999,1
2011-05-24,22467,41,90.76,4
2011-05-26,22467,37,78.15,2
2011-05-27,22467,4,10.2,1
2011-05-29,22467,1,2.55,1
2011-05-31,22467,26,68.71,3
2011-06-01,22467,7,20.259999999999998,2
2011-06-02,22467,150,338.72,8
2011-06-03,22467,6,15.299999999999999,1
2011-06-05,22467,57,129.15,5
2011-06-06,22467,79,346.05,4
2011-06-08,22467,153,325.35,4
2011-06-09,22467,152,322.8,4
2011-06-12,22467,7,17.849999999999998,2
2011-06-13,22467,19,48.449999999999996,3
2011-06-14,22467,3,14.879999999999999,2
2011-06-15,22467,14,35.699999999999996,2
2011-06-16,22467,42,107.1,4
2011-06-17,22467,6,15.299999999999999,1
2011-06-19,22467,124,267.6,5
2011-06-20,22467,27,71.25999999999999,4
2011-06-21,22467,1,4.96,1
2011-06-22,22467,36,75.60000000000001,1
2011-06-24,22467,1,2.55,1
2011-06-26,22467,11,28.049999999999997,2
2011-06-27,22467,21,53.55,3
2011-06-28,22467,146,312.32000000000005,3
2011-06-29,22467,1,4.96,1
2011-06-30,22467,13,33.15,2
2011-07-01,22467,11,28.049999999999997,4
2011-07-04,22467,5,15.16,3
2011-07-05,22467,37,80.56,2
2011-07-06,22467,18,37.800000000000004,1
2011-07-07,22467,6,15.299999999999999,1
2011-07-08,22467,8,25.22,3
2011-07-10,22467,5,12.75,2
2011-07-11,22467,18,45.9,2
2011-07-12,22467,2,9.92,2
2011-07-13,22467,24,61.199999999999996,2
2011-07-14,22467,14,35.699999999999996,3
2011-07-15,22467,6,15.299999999999999,1
2011-07-17,22467,12,30.599999999999998,1
2011-07-18,22467,36,75.60000000000001,1
2011-07-19,22467,69,148.95,3
2011-07-20,22467,8,20.4,2
2011-07-21,22467,15,38.25,2
2011-07-22,22467,25,66.16,3
2011-07-24,22467,6,15.299999999999999,1
2011-07-25,22467,14,35.699999999999996,2
2011-07-26,22467,36,75.60000000000001,1
2011-07-27,22467,6,15.299999999999999,1
2011-07-28,22467,102,219.60000000000002,3
2011-07-31,22467,37,78.15,2
2011-08-03,22467,2,5.1,1
2011-08-04,22467,36,88.52,5
2011-08-05,22467,21,53.55,3
2011-08-08,22467,1,4.96,1
2011-08-09,22467,72,151.20000000000002,1
2011-08-10,22467,16,45.62,4
2011-08-11,22467,93,204.75,5
2011-08-12,22467,12,30.599999999999998,2
2011-08-14,22467,6,15.299999999999999,2
2011-08-16,22467,8,20.4,2
2011-08-17,22467,2,5.1,1
2011-08-18,22467,12,30.599999999999998,1
2011-08-19,22467,30,76.5,2
2011-08-22,22467,5,12.75,2
2011-08-23,22467,39,83.25000000000001,3
2011-08-24,22467,14,35.699999999999996,4
2011-08-25,22467,1,2.55,1
2011-08-28,22467,4,10.2,1
2011-08-31,22467,6,15.299999999999999,1
2011-09-01,22467,78,166.50000000000003,2
2011-09-02,22467,12,30.599999999999998,1
2011-09-05,22467,12,30.599999999999998,2
2011-09-06,22467,12,30.599999999999998,2
2011-09-07,22467,6,15.299999999999999,1
2011-09-08,22467,63,144.45,5
2011-09-09,22467,5,12.75,2
2011-09-11,22467,32,81.6,5
2011-09-12,22467,16,40.8,3
2011-09-13,22467,20,51.0,4
2011-09-14,22467,13,33.15,3
2011-09-16,22467,42,107.1,3
2011-09-18,22467,5,12.75,2
2011-09-19,22467,114,242.10000000000002,2
2011-09-20,22467,14,35.699999999999996,3
2011-09-21,22467,75,166.08,4
2011-09-23,22467,76,161.40000000000003,3
2011-09-26,22467,1,2.55,1
2011-09-27,22467,116,295.8,4
2011-09-28,22467,61,157.96,2
2011-09-29,22467,46,117.3,5
2011-09-30,22467,6,15.299999999999999,1
2011-10-02,22467,7,17.85,2
2011-10-03,22467,6,15.299999999999999,1
2011-10-04,22467,2,5.1,1
2011-10-05,22467,37,96.75999999999999,3
2011-10-06,22467,49,108.75,4
2011-10-07,22467,58,131.70000000000002,5
2011-10-10,22467,9,30.18,2
2011-10-11,22467,6,15.299999999999999,1
2011-10-12,22467,44,112.19999999999999,4
2011-10-13,22467,27,68.85,4
2011-10-14,22467,9,22.95,2
2011-10-16,22467,2,5.1,1
2011-10-17,22467,5,15.16,2
2011-10-18,22467,21,60.779999999999994,3
2011-10-19,22467,50,111.30000000000001,5
2011-10-20,22467,24,61.199999999999996,1
2011-10-23,22467,5,12.75,2
2011-10-24,22467,3,7.6499999999999995,2
2011-10-26,22467,1,4.96,1
2011-10-27,22467,344,736.22,6
2011-10-28,22467,24,61.199999999999996,1
2011-10-30,22467,24,61.199999999999996,2
2011-10-31,22467,59,146.3,6
2011-11-01,22467,38,80.7,2
2011-11-02,22467,85,186.76000000000002,4
2011-11-03,22467,12,30.599999999999998,2
2011-11-04,22467,165,355.95000000000005,8
2011-11-06,22467,8,20.4,2
2011-11-07,22467,53,118.95,4
2011-11-08,22467,22,63.33,5
2011-11-09,22467,12,30.599999999999998,1
2011-11-10,22467,61,141.76000000000002,5
2011-11-11,22467,9,27.77,3
2011-11-13,22467,4,10.2,2
2011-11-14,22467,19,55.67999999999999,5
2011-11-15,22467,15,52.71,5
2011-11-16,22467,8,20.4,2
2011-11-17,22467,44,98.41000000000001,4
2011-11-18,22467,75,158.85000000000002,4
2011-11-20,22467,14,35.699999999999996,3
2011-11-21,22467,7,17.849999999999998,3
2011-11-22,22467,94,212.12,7
2011-11-23,22467,9,22.95,2
2011-11-24,22467,47,124.66999999999999,9
2011-11-25,22467,56,131.42000000000002,4
2011-11-27,22467,11,28.049999999999997,2
2011-11-28,22467,12,30.599999999999998,2
2011-11-29,22467,120,262.22,6
2011-11-30,22467,7,20.259999999999998,2
2011-12-01,22467,42,107.1,3
2011-12-02,22467,51,113.85000000000001,3
2011-12-04,22467,20,50.99999999999999,3
2011-12-05,22467,32,88.83,9
2011-12-06,22467,44,114.61,5
2011-12-07,22467,87,189.45000000000002,3
2011-12-08,22467,1,4.96,1
2011-12-09,22467,7,20.259999999999998,2
2010-12-01,22468,10,67.5,5
2010-12-02,22468,1,6.75,1
2010-12-03,22468,11,74.25,3
2010-12-05,22468,4,27.0,1
2010-12-06,22468,3,20.25,2
2010-12-07,22468,8,81.28,4
2010-12-09,22468,4,27.0,2
2010-12-12,22468,1,6.75,1
2010-12-14,22468,1,6.75,1
2010-12-15,22468,6,40.5,1
2010-12-16,22468,4,27.0,1
2010-12-20,22468,1,6.75,1
2010-12-23,22468,1,13.57,1
2011-01-05,22468,4,27.0,1
2011-01-06,22468,6,40.5,1
2011-01-09,22468,1,6.75,1
2011-01-10,22468,10,67.5,1
2011-01-12,22468,1,13.57,1
2011-01-13,22468,2,13.5,1
2011-01-16,22468,4,27.0,1
2011-01-19,22468,4,27.0,1
2011-01-20,22468,6,40.5,1
2011-01-23,22468,2,13.5,1
2011-01-25,22468,1,13.29,1
2011-01-30,22468,1,6.75,1
2011-02-01,22468,5,33.75,1
2011-02-02,22468,3,26.79,2
2011-02-04,22468,2,13.5,1
2011-02-09,22468,1,13.29,1
2011-02-15,22468,6,40.5,1
2011-03-01,22468,4,27.0,1
2011-03-07,22468,2,13.5,1
2011-03-09,22468,4,27.0,2
2011-03-14,22468,1,6.75,1
2011-03-17,22468,50,299.1,2
2011-03-18,22468,3,26.79,2
2011-03-22,22468,4,27.0,1
2011-03-30,22468,6,40.5,1
2011-04-05,22468,1,6.75,1
2011-04-07,22468,2,13.5,1
2011-04-08,22468,4,27.0,1
2011-04-10,22468,1,6.75,1
2011-04-13,22468,2,13.5,1
2011-04-18,22468,1,6.75,1
2011-04-27,22468,6,40.5,1
2011-05-06,22468,24,142.8,1
2011-05-10,22468,9,80.37,4
2011-05-11,22468,4,27.0,1
2011-05-16,22468,2,13.5,1
2011-05-17,22468,5,33.75,1
2011-05-31,22468,2,13.5,1
2011-06-01,22468,4,27.0,1
2011-06-02,22468,2,13.5,1
2011-06-05,22468,2,13.5,1
2011-06-14,22468,1,13.29,1
2011-06-17,22468,1,6.75,1
2011-06-20,22468,12,81.0,1
2011-06-23,22468,8,54.0,3
2011-06-27,22468,1,13.29,1
2011-07-01,22468,1,6.75,1
2011-07-08,22468,2,13.5,1
2011-07-15,22468,1,6.75,1
2011-07-17,22468,4,27.0,2
2011-07-19,22468,10,59.5,1
2011-07-20,22468,1,13.29,1
2011-07-22,22468,6,40.5,1
2011-07-25,22468,3,20.25,2
2011-08-18,22468,1,6.75,1
2011-08-22,22468,2,13.5,1
2011-08-24,22468,1,13.29,1
2011-08-25,22468,4,27.0,2
2011-08-30,22468,2,13.5,1
2011-09-08,22468,4,27.0,1
2011-09-11,22468,2,13.5,1
2011-09-12,22468,2,13.5,1
2011-09-18,22468,1,6.75,1
2011-09-19,22468,24,142.8,1
2011-09-20,22468,3,26.79,2
2011-09-21,22468,1,13.29,1
2011-09-23,22468,1,13.29,1
2011-09-25,22468,6,40.5,1
2011-09-30,22468,1,6.75,1
2011-10-04,22468,4,27.0,1
2011-10-05,22468,5,33.75,2
2011-10-06,22468,7,53.79,2
2011-10-09,22468,4,27.0,1
2011-10-10,22468,2,26.58,1
2011-10-11,22468,2,13.5,1
2011-10-16,22468,14,83.3,1
2011-10-17,22468,2,13.5,1
2011-10-21,22468,2,13.5,1
2011-10-23,22468,1,6.75,1
2011-10-24,22468,1,13.29,1
2011-10-25,22468,2,26.58,1
2011-10-27,22468,2,13.5,1
2011-10-28,22468,1,6.75,1
2011-10-30,22468,2,13.5,1
2011-10-31,22468,3,39.87,3
2011-11-02,22468,4,27.0,1
2011-11-03,22468,6,40.5,2
2011-11-08,22468,6,40.5,1
2011-11-09,22468,1,6.75,1
2011-11-11,22468,2,13.5,1
2011-11-15,22468,25,156.09,2
2011-11-16,22468,1,13.29,1
2011-11-17,22468,2,13.5,2
2011-11-18,22468,1,6.75,1
2011-11-20,22468,4,27.0,1
2011-11-22,22468,7,53.79,2
2011-11-23,22468,16,109.88,2
2011-11-24,22468,1,13.29,1
2011-11-28,22468,1,13.29,1
2011-11-29,22468,12,94.08,3
2011-11-30,22468,1,13.29,1
2011-12-02,22468,4,27.0,1
2011-12-05,22468,1,13.29,1
2011-12-06,22468,2,13.5,1
2011-12-08,22468,1,13.29,1
2010-12-01,22469,111,207.64,9
2010-12-02,22469,92,143.79999999999998,6
2010-12-03,22469,55,165.1,7
2010-12-05,22469,64,105.6,12
2010-12-06,22469,87,199.98,9
2010-12-07,22469,542,1039.55,11
2010-12-08,22469,59,105.89999999999999,8
2010-12-09,22469,95,185.48,13
2010-12-10,22469,43,94.89,6
2010-12-12,22469,43,70.94999999999999,10
2010-12-13,22469,156,272.18,11
2010-12-14,22469,31,51.14999999999999,5
2010-12-15,22469,117,185.05,10
2010-12-16,22469,52,77.8,2
2010-12-17,22469,48,140.76,6
2010-12-20,22469,96,149.24,5
2010-12-21,22469,41,90.7,7
2010-12-22,22469,24,39.599999999999994,2
2010-12-23,22469,43,68.08,2
2011-01-04,22469,74,123.80999999999999,7
2011-01-05,22469,151,225.15,7
2011-01-06,22469,62,92.69999999999999,3
2011-01-07,22469,52,85.79999999999998,6
2011-01-09,22469,26,42.89999999999999,7
2011-01-10,22469,49,92.82,5
2011-01-11,22469,1405,2689.93,4
2011-01-12,22469,19,34.769999999999996,4
2011-01-13,22469,46,82.46,4
2011-01-14,22469,18,42.06,3
2011-01-16,22469,37,61.05,6
2011-01-17,22469,197,316.01,8
2011-01-18,22469,42,95.69999999999999,6
2011-01-19,22469,54,100.86,4
2011-01-20,22469,19,34.629999999999995,3
2011-01-21,22469,62,94.33999999999999,5
2011-01-23,22469,31,51.14999999999999,9
2011-01-24,22469,130,202.62,8
2011-01-25,22469,148,270.67999999999995,11
2011-01-26,22469,183,276.51,7
2011-01-27,22469,28,46.199999999999996,3
2011-01-28,22469,21,34.64999999999999,3
2011-01-30,22469,44,72.6,8
2011-01-31,22469,20,42.04,8
2011-02-01,22469,87,155.23,8
2011-02-02,22469,86,149.33999999999997,11
2011-02-03,22469,117,189.97,9
2011-02-04,22469,55,90.19,3
2011-02-06,22469,3,4.949999999999999,1
2011-02-07,22469,13,24.729999999999997,5
2011-02-08,22469,62,112.13999999999999,5
2011-02-09,22469,27,54.39,4
2011-02-10,22469,43,62.95,2
2011-02-11,22469,47,81.87,3
2011-02-13,22469,14,23.099999999999998,5
2011-02-14,22469,28,72.44,3
2011-02-15,22469,38,65.97999999999999,4
2011-02-16,22469,120,196.55999999999997,9
2011-02-17,22469,42,77.69999999999999,6
2011-02-18,22469,1,3.29,1
2011-02-20,22469,10,16.5,3
2011-02-21,22469,15,29.669999999999998,3
2011-02-22,22469,21,42.849999999999994,4
2011-02-23,22469,105,186.73,11
2011-02-24,22469,124,196.59999999999997,6
2011-02-25,22469,86,141.89999999999998,7
2011-02-27,22469,103,160.35,8
2011-02-28,22469,48,71.2,3
2011-03-01,22469,65,101.73,6
2011-03-02,22469,36,59.39999999999999,3
2011-03-03,22469,45,66.25,4
2011-03-04,22469,16,26.4,2
2011-03-06,22469,10,16.5,2
2011-03-07,22469,40,95.75999999999999,10
2011-03-08,22469,29,47.849999999999994,3
2011-03-09,22469,606,1167.9,4
2011-03-10,22469,32,52.8,3
2011-03-11,22469,1,1.65,1
2011-03-15,22469,1,4.13,1
2011-03-17,22469,4,13.16,1
2011-03-20,22469,3,4.949999999999999,1
2011-03-29,22469,66,258.72,3
2011-03-30,22469,1,1.65,1
2011-03-31,22469,1,1.65,1
2011-04-04,22469,5,14.81,2
2011-04-05,22469,2,6.58,1
2011-04-08,22469,5,8.25,2
2011-04-18,22469,30,59.339999999999996,7
2011-05-17,22469,350,521.5,8
2011-05-18,22469,29,47.849999999999994,3
2011-05-19,22469,208,319.2,9
2011-05-20,22469,95,145.67000000000002,4
2011-05-22,22469,101,166.64999999999998,13
2011-05-23,22469,89,230.57,6
2011-05-24,22469,148,226.76,6
2011-05-25,22469,123,194.95,7
2011-05-26,22469,801,1528.29,6
2011-05-27,22469,24,39.599999999999994,2
2011-05-29,22469,20,33.0,4
2011-05-31,22469,45,77.52999999999999,9
2011-06-01,22469,78,123.97999999999999,6
2011-06-02,22469,106,230.82,9
2011-06-03,22469,94,150.38,5
2011-06-05,22469,98,153.7,8
2011-06-06,22469,99,168.26999999999998,8
2011-06-07,22469,64,112.15999999999998,8
2011-06-08,22469,118,188.33999999999997,9
2011-06-09,22469,47,80.82999999999998,6
2011-06-10,22469,3,9.870000000000001,1
2011-06-12,22469,35,57.74999999999999,3
2011-06-13,22469,36,59.19999999999999,3
2011-06-14,22469,74,112.92,5
2011-06-15,22469,57,93.96999999999998,5
2011-06-16,22469,68,104.11999999999999,4
2011-06-19,22469,26,42.89999999999999,2
2011-06-20,22469,43,70.44999999999999,5
2011-06-22,22469,43,62.949999999999996,3
2011-06-23,22469,36,59.39999999999999,2
2011-06-24,22469,29,56.05,3
2011-06-26,22469,3,4.949999999999999,1
2011-06-27,22469,53,81.92999999999999,3
2011-06-28,22469,27,44.55,3
2011-06-29,22469,68,112.19999999999999,4
2011-06-30,22469,80,124.0,4
2011-07-01,22469,2,3.3,1
2011-07-03,22469,6,9.899999999999999,3
2011-07-04,22469,8,28.08,3
2011-07-05,22469,254,384.02,10
2011-07-06,22469,6,13.18,2
2011-07-07,22469,26,46.17999999999999,3
2011-07-08,22469,30,49.49999999999999,3
2011-07-10,22469,12,19.799999999999997,4
2011-07-11,22469,31,51.14999999999999,5
2011-07-12,22469,149,286.17,2
2011-07-13,22469,81,125.64999999999999,6
2011-07-14,22469,15,24.749999999999996,2
2011-07-15,22469,12,19.799999999999997,1
2011-07-17,22469,27,44.55,4
2011-07-18,22469,54,83.58,4
2011-07-19,22469,19,31.349999999999994,3
2011-07-20,22469,31,60.989999999999995,4
2011-07-21,22469,77,119.85,6
2011-07-22,22469,23,42.87,3
2011-07-24,22469,98,145.7,4
2011-07-25,22469,7,23.87,4
2011-07-26,22469,19,39.55,4
2011-07-27,22469,2,4.9399999999999995,2
2011-07-28,22469,91,165.26999999999998,5
2011-07-29,22469,4,8.239999999999998,2
2011-07-31,22469,2,3.3,1
2011-08-01,22469,12,19.799999999999997,1
2011-08-03,22469,39,64.35,3
2011-08-04,22469,103,196.39,9
2011-08-05,22469,38,64.33999999999999,5
2011-08-07,22469,7,11.549999999999999,2
2011-08-08,22469,34,57.739999999999995,5
2011-08-09,22469,36,59.39999999999999,2
2011-08-11,22469,56,102.32,6
2011-08-12,22469,13,23.089999999999996,2
2011-08-14,22469,10,16.5,1
2011-08-15,22469,12,19.799999999999997,1
2011-08-16,22469,12,19.799999999999997,1
2011-08-17,22469,12,19.799999999999997,1
2011-08-18,22469,26,42.89999999999999,3
2011-08-19,22469,12,19.799999999999997,1
2011-08-21,22469,4,6.6,1
2011-08-22,22469,36,59.39999999999999,3
2011-08-23,22469,12,19.799999999999997,1
2011-08-24,22469,45,78.65,2
2011-08-25,22469,12,19.799999999999997,1
2011-08-26,22469,12,19.799999999999997,1
2011-08-30,22469,56,110.64,4
2011-08-31,22469,1,4.13,1
2011-09-01,22469,56,85.19999999999999,4
2011-09-02,22469,15,24.749999999999996,2
2011-09-04,22469,2,3.3,1
2011-09-05,22469,27,44.55,3
2011-09-06,22469,36,59.39999999999999,3
2011-09-07,22469,31,56.91,5
2011-09-08,22469,17,28.049999999999997,3
2011-09-09,22469,68,104.19999999999999,5
2011-09-11,22469,58,95.69999999999999,7
2011-09-12,22469,72,118.79999999999998,5
2011-09-13,22469,141,208.65,4
2011-09-14,22469,52,77.8,2
2011-09-15,22469,77,134.73,7
2011-09-16,22469,14,23.099999999999998,2
2011-09-18,22469,3,4.949999999999999,2
2011-09-19,22469,5,8.25,2
2011-09-20,22469,902,1690.06,8
2011-09-21,22469,27,65.82999999999998,4
2011-09-22,22469,64,112.15999999999998,7
2011-09-23,22469,18,29.699999999999996,3
2011-09-25,22469,39,64.35,4
2011-09-26,22469,13,21.429999999999996,2
2011-09-27,22469,24,39.599999999999994,2
2011-09-28,22469,80,143.48,10
2011-09-29,22469,53,89.08999999999999,7
2011-09-30,22469,29,52.809999999999995,4
2011-10-02,22469,27,44.55,7
2011-10-03,22469,153,220.5,6
2011-10-04,22469,17,28.049999999999997,3
2011-10-05,22469,51,89.07,5
2011-10-06,22469,15,24.749999999999996,2
2011-10-07,22469,12,19.799999999999997,1
2011-10-09,22469,6,9.899999999999999,1
2011-10-10,22469,13,23.089999999999996,2
2011-10-11,22469,24,39.599999999999994,2
2011-10-12,22469,6,14.82,2
2011-10-13,22469,1,1.65,1
2011-10-14,22469,26,42.89999999999999,3
2011-10-16,22469,30,49.49999999999999,6
2011-10-17,22469,46,77.53999999999999,6
2011-10-18,22469,28,49.48,5
2011-10-19,22469,17,33.01,4
2011-10-20,22469,65,99.25,4
2011-10-21,22469,162,203.70000000000002,6
2011-10-23,22469,17,28.049999999999997,5
2011-10-24,22469,72,123.16,6
2011-10-25,22469,17,28.049999999999997,3
2011-10-26,22469,61,103.12999999999998,6
2011-10-27,22469,59,98.98999999999998,7
2011-10-28,22469,28,46.199999999999996,4
2011-10-30,22469,146,224.9,12
2011-10-31,22469,36,62.65999999999999,7
2011-11-01,22469,62,102.29999999999998,5
2011-11-02,22469,15,24.749999999999996,2
2011-11-03,22469,696,1324.8,7
2011-11-04,22469,147,176.55,5
2011-11-06,22469,86,133.9,13
2011-11-07,22469,91,318.05,3
2011-11-08,22469,53,93.20999999999998,8
2011-11-09,22469,6,13.18,2
2011-11-10,22469,80,123.99999999999999,8
2011-11-11,22469,44,75.88,5
2011-11-13,22469,31,51.15,5
2011-11-14,22469,119,439.15000000000003,3
2011-11-15,22469,17,36.25,3
2011-11-16,22469,48,94.03999999999999,9
2011-11-17,22469,34,57.739999999999995,6
2011-11-18,22469,89,146.84999999999997,7
2011-11-20,22469,54,89.1,9
2011-11-21,22469,31,51.14999999999999,6
2011-11-22,22469,48,80.83999999999999,7
2011-11-23,22469,81,130.60999999999999,5
2011-11-24,22469,19,31.349999999999994,3
2011-11-25,22469,26,49.459999999999994,6
2011-11-27,22469,8,13.2,3
2011-11-28,22469,655,1253.67,7
2011-11-29,22469,40,67.63999999999999,5
2011-11-30,22469,45,90.64999999999999,6
2011-12-01,22469,34,57.739999999999995,4
2011-12-02,22469,26,49.459999999999994,5
2011-12-04,22469,9,14.849999999999998,3
2011-12-05,22469,52,89.91999999999999,8
2011-12-06,22469,16,28.039999999999996,3
2011-12-07,22469,4,14.040000000000001,2
2011-12-08,22469,12,22.279999999999998,5
2011-12-09,22469,13,21.449999999999996,2
2010-12-01,22470,47,125.61,6
2010-12-02,22470,15,44.25000000000001,5
2010-12-03,22470,15,59.050000000000004,6
2010-12-05,22470,94,261.3,12
2010-12-06,22470,34,118.06000000000002,9
2010-12-07,22470,462,1451.1,11
2010-12-08,22470,35,106.21000000000001,8
2010-12-09,22470,33,100.31,8
2010-12-10,22470,44,138.68,10
2010-12-12,22470,17,50.150000000000006,5
2010-12-13,22470,73,202.31,8
2010-12-14,22470,25,73.75,6
2010-12-15,22470,98,289.1,10
2010-12-16,22470,5,14.750000000000002,2
2010-12-17,22470,30,106.26,7
2010-12-20,22470,41,107.91,2
2010-12-21,22470,1,5.91,1
2010-12-22,22470,12,35.400000000000006,1
2010-12-23,22470,1,5.91,1
2011-01-04,22470,26,76.70000000000002,5
2011-01-05,22470,27,82.61000000000001,5
2011-01-06,22470,34,106.22,3
2011-01-07,22470,24,70.80000000000001,3
2011-01-09,22470,28,82.60000000000001,9
2011-01-10,22470,12,35.400000000000006,2
2011-01-11,22470,1292,4145.240000000001,3
2011-01-12,22470,12,35.4,3
2011-01-13,22470,6,17.700000000000003,1
2011-01-14,22470,10,32.34,3
2011-01-16,22470,36,106.20000000000002,6
2011-01-17,22470,22,67.74000000000001,6
2011-01-19,22470,3,17.37,2
2011-01-20,22470,1,5.79,1
2011-01-21,22470,33,88.19,3
2011-01-23,22470,16,47.2,5
2011-01-24,22470,22,76.26,5
2011-01-25,22470,41,129.47000000000003,8
2011-01-26,22470,15,47.09,3
2011-01-27,22470,32,94.4,6
2011-01-28,22470,26,76.7,3
2011-01-30,22470,39,115.05000000000001,8
2011-01-31,22470,14,44.14,7
2011-02-01,22470,32,105.76,7
2011-02-02,22470,66,206.06000000000003,10
2011-02-03,22470,37,114.83000000000001,4
2011-02-04,22470,2,11.58,1
2011-02-07,22470,39,117.89000000000001,5
2011-02-08,22470,24,73.64000000000001,5
2011-02-09,22470,10,29.500000000000004,2
2011-02-10,22470,70,190.5,5
2011-02-11,22470,29,99.75000000000001,2
2011-02-13,22470,18,53.10000000000001,7
2011-02-14,22470,7,20.650000000000002,2
2011-02-15,22470,1,2.95,1
2011-02-16,22470,94,261.3,8
2011-02-17,22470,35,93.65,3
2011-02-18,22470,3,14.530000000000001,2
2011-02-20,22470,8,23.6,3
2011-02-21,22470,4,11.8,1
2011-02-22,22470,28,88.28000000000002,7
2011-02-23,22470,49,131.39,3
2011-02-24,22470,14,44.14000000000001,4
2011-02-25,22470,73,218.19000000000003,6
2011-02-27,22470,66,175.5,5
2011-02-28,22470,5,14.75,2
2011-03-01,22470,17,52.99000000000001,4
2011-03-02,22470,15,44.25000000000001,3
2011-03-03,22470,1,2.95,1
2011-03-04,22470,1,2.95,1
2011-03-06,22470,10,29.500000000000004,3
2011-03-07,22470,14,46.980000000000004,4
2011-03-08,22470,12,35.400000000000006,1
2011-03-09,22470,8,23.6,4
2011-03-10,22470,12,35.400000000000006,2
2011-03-11,22470,1,2.95,1
2011-04-17,22470,2,5.9,1
2011-05-17,22470,128,345.6,10
2011-05-18,22470,50,131.5,4
2011-05-19,22470,61,179.95000000000002,5
2011-05-20,22470,41,107.79,2
2011-05-22,22470,47,138.65,8
2011-05-23,22470,22,64.9,3
2011-05-24,22470,447,1155.4499999999998,6
2011-05-25,22470,20,59.0,2
2011-05-26,22470,363,1156.65,5
2011-05-27,22470,24,70.80000000000001,2
2011-05-29,22470,19,56.05,4
2011-05-31,22470,15,44.25000000000001,4
2011-06-01,22470,33,97.35000000000002,4
2011-06-02,22470,73,199.35000000000002,6
2011-06-03,22470,54,143.3,3
2011-06-05,22470,52,153.40000000000003,6
2011-06-06,22470,68,200.60000000000002,8
2011-06-07,22470,21,64.79,6
2011-06-08,22470,35,103.25,5
2011-06-09,22470,28,85.44000000000001,5
2011-06-10,22470,6,17.700000000000003,1
2011-06-12,22470,19,56.050000000000004,4
